category,period,subject_name,schedule,teacher_name,detail_url,overview
絵画表現コース,通年,絵画表現 ⅦＢ,なし,関口雅文教授、吉川民仁教授、赤塚祐二教授、樺山祐和教授、小林孝亘教授、諏訪敦教授、町田久美教授、丸山直文教授、水上泰財教授、阿部英幸講師、今井庸介講師、大家泰仁講師、木村真由美講師、熊谷直人講師、小森琢己講師、坂本龍幸講師、清水健太郎講師、畠山晶子講師、松尾勘太講師、水野暁講師、室井公美子講師、山田淳吉講師、渡辺えつこ講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_323.html,「自主制作」造形的経験の積み重ねによって段々に自分の描きたいもの、描くべきものが明らかになってくるものであるが、ここでは卒業制作につなげるために、テーマや表現内容を更に掘り下げると共に、それをどのような素材でどのように表現して行くのか、自分自身の制作の方向性を明確にする。各自の「自主制作」のためのイメージ・デッサンやエスキース、素材研究等タブロー制作に入るまでのプロセスも重視する。
絵画表現コース,通年,卒業制作,なし,関口雅文教授、吉川民仁教授、赤塚祐二教授、樺山祐和教授、小林孝亘教授、小林耕平教授、諏訪敦教授、袴田京太朗教授、町田久美教授、丸山直文教授、水上泰財教授、阿部英幸講師、今井庸介講師、大家泰仁講師、木村真由美講師、熊谷直人講師、小森琢己講師、坂本龍幸講師、清水健太郎講師、畠山晶子講師、松尾勘太講師、水野暁講師、室井公美子講師、山田淳吉講師、渡辺えつこ講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_324.html,卒業制作は通信教育課程での基礎的な造形学習の総まとめであると同時に、卒業後の創造活動を方向付けるスタート地点でもある。そのためにも結果を恐れず、それまでの学習体験を活かし、各々の資質にあった表現に向けての、精一杯悔いのない制作が望まれる。また、デッサンやエスキース等を積み重ねながら、テーマを絞り込み、それを画面にどのように組み立てて行くか、しっかりと手順を踏んで制作することも大切である。
絵画表現コース,通年,絵画表現基礎 Ⅱ,なし,関口雅文教授、吉川民仁教授、阿部英幸講師、今井庸介講師、大家泰仁講師、木村真由美講師、熊谷直人講師、小森琢己講師、坂本龍幸講師、清水健太郎講師、畠山昌子講師、松尾勘太講師、水野暁講師、室井公美子講師、山田淳吉講師、渡辺えつこ講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_245.html,この課題では「人を描く」ことがテーマとなる。対象として「人」を観察すると色、光、形など、目の前の「人」からは色々な要素が見えてくる。「人」はとてもオーソドックスな対象であるが、決して色褪せることのない多様な要素を持つ絵画の代表的な題材の一つである。各人が自分の視点を通して制作に取り組み、それぞれの表現につながる発見を目指す。
絵画表現コース,通年,絵画表現基礎 Ⅲ,なし,関口雅文教授、吉川民仁教授、阿部英幸講師、今井庸介講師、大家泰仁講師、木村真由美講師、熊谷直人講師、小森琢己講師、坂本龍幸講師、清水健太郎講師、畠山昌子講師、松尾勘太講師、水野暁講師、室井公美子講師、山田淳吉講師、渡辺えつこ講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_242.html,美術史の中において人物を中心テーマとして描かれている作品は数多くある。何故、人を描くのか？それは一番身近なモチーフであり人間が人間に興味と関心を持つ存在だからである。長い美術史において様々な画家が独自のスタイル（個性、世界観、感性）をどの様に築き表現してきたかを注視し、自分らしい表現とは何かを考え、それぞれの個性を重視する。そして前後半通し（６日間）十分な時間を使い、自由に絵を描く楽しさと難しさを体験する。
絵画表現コース,通年,絵画表現基礎 Ⅳ,なし,関口雅文教授、吉川民仁教授、遠藤竜太教授、高浜利也教授、元田久治教授、今井庸介講師、木村真由美講師、小森琢己講師、中村美穂講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_244.html,版表現では、平、凸、凹、孔の形式がある。それぞれ性質を異にするものであるが、版という共通の概念で結ばれている。授業ではこの４つの形式のうちの２つを選択し、版表現と関わりの深い本を題材にして、版を使ってオリジナルの手帳カバーと蔵書票を制作する。その中で表現の可能性を探り、それぞれの版種の基本技法を体験する。※蔵書票：所蔵者を示すために蔵書の表紙・見返しなどに貼りつける、印刷された小票。書票。エクスリブリス。
絵画表現コース,通年,複合的表現 ⅠＡ,なし,関口雅文教授、吉川民仁教授、今井庸介講師、木村真由美講師、小森琢己講師、阿部英幸講師、大家泰仁講師、熊谷直人講師、坂本龍幸講師、清水健太郎講師、畠山昌子講師、松尾勘太講師、水野暁講師、室井公美子講師、山田淳吉講師、渡辺えつこ講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_303.html,「フォト・コラージュ」複合的表現では、狭義の領域概念や既成の表現方式にとらわれず、様々な素材やメディアを複合的に扱うことによって、新たな表現の可能性を探る。ここでは、内的想像力をもとに、「物質と記憶」「物質と知覚」といったことを通して、その表出作用と空間化、構造化について学ぶ。「内的空間の表出」をテーマとした平面による制作する。
絵画表現コース,通年,複合的表現 ⅠＢ,なし,関口雅文教授、吉川民仁教授、小林耕平教授、袴田京太朗教授、阿部英幸講師、今井庸介講師、木村真由美講師、熊谷直人講師、小森琢己講師、大家泰仁講師、坂本龍幸講師、清水健太郎講師、畠山昌子講師、松尾勘太講師、水野暁講師、室井公美子講師、山田淳吉講師、渡辺えつこ講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_304.html,複合的表現では、狭義の領域概念や既成の表現形式にとらわれず、様々な素材やメディアを複合的に扱うことによって、新たな表現の可能性を探る。ここでは、内的想像力をもとに、「物質と記憶」・「物質と知覚」といったことを通して、その表出作用と空間化、構造化について学ぶ。面接授業では同じテーマのもとに平面に限ることなく様々な素材やメディアを使用し、より幅広い表現を目指す。
絵画表現コース,通年,複合的表現 ⅡＡ,なし,関口雅文教授、吉川民仁教授、阿部英幸講師、今井庸介講師、木村真由美講師、熊谷直人講師、小森琢己講師、大家泰仁講師、坂本龍幸講師、清水健太郎講師、畠山昌子講師、松尾勘太講師、水野暁講師、室井公美子講師、山田淳吉講師、渡辺えつこ講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_305.html,「場所と観察と表現」ここでは身の回りの場所や空間をよく観察してみることから始める。普段見慣れている日常の空間を形作っている物の位置をずらしたり、変形したり、何かを付け加えたりすることによって、思いがけない非日常的な空間が表れたりする。このような経験を表現へと結実させてゆくプロセスを学ぶ。通信授業では自分の身の回りの素材や生活空間をもとに、平面による制作とする。
絵画表現コース,通年,複合的表現 ⅡＢ,なし,関口雅文教授、吉川民仁教授、小林耕平教授、袴田京太朗教授、阿部英幸講師、今井庸介講師、木村真由美講師、熊谷直人講師、小森琢己講師、大家泰仁講師、坂本龍幸講師、清水健太郎講師、畠山昌子講師、松尾勘太講師、水野暁講師、室井公美子講師、山田淳吉講師、渡辺えつこ講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_306.html,「場所と観察と表現」ここでは身の回りの場所や空間をよく観察してみることから始める。普段見慣れている日常の空間を形作っている物の位置をずらしたり、変形したり、何かを付け加えたりすることによって、思いがけない非日常的な空間が表れたりする。このような経験を表現へと結実させてゆくプロセスを学ぶ。平面に限らず様々な素材やメディアを使用し、環境と造形表現の幅広い在り方を模索する。
日本画表現コース,通年,日本画基礎 Ⅰ,なし,室井佳世教授、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_250.html,日本画を描く上で用具を揃える、扱うといった初歩的なことから、作品の制作をする準備から完成までの工程体験を中心に学ぶ。また日本画特有の表現法や制作に必要な用法習得を目標とする。
日本画表現コース,通年,日本画基礎 Ⅱ,なし,室井佳世教授、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_251.html,日本画を描く上で必要な写生と言われるデッサンの導入として、モチーフの観察や捉え方、その描写する方法などの本画制作に必要な記録法について学ぶことを目標とする。
日本画表現コース,通年,日本画基礎 ⅢＡ,なし,室井佳世教授、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_272.html,線を描くことは日本画では重要な位置を占める。その線は様々な描き方や表情を生むことができるが、描く、引く筆を使いこなす力を養うことも大切である。本授業では線の美しさや勢いのある線の練習をおこない、毛筆を扱う力を養うことを目標とする。
日本画表現コース,通年,日本画基礎 ⅢＢ,なし,室井佳世教授、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_273.html,古来の作品の鑑賞も含め古典描写をおこなうことにより、日本画の絵具がどのように扱われ使用されてきたかを探り、様々な技法や様式を検証することを目的とする。また、現状模写として描くことで、基本としての日本画素材を扱う方法や技法や工程の追求もあわせておこなう。
日本画表現コース,通年,日本画基礎 ⅣＡ,なし,室井佳世教授、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_274.html,身近な人を題材に形態として、人の骨格、動き、自然造形の美しさを探り、日本画の素材を使って独自の表現を追求することを目標とする。
日本画表現コース,通年,日本画基礎 ⅣＢ,なし,室井佳世教授、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_275.html,人体をテーマに、形態としての人体の骨格、動き、自然造形の美しさを把握し、日本画の素材を使って独自の表現を追求する。
日本画表現コース,通年,日本画基礎 Ⅴ,なし,室井佳世教授、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_276.html,水を使うことを基本にした絵具の表現の幅を学ぶために、指定された描画材や着彩の工夫を通して、造形すること、彩色することをおこないながら水や基底材がもたらす表現の可能性を様々な手法を用い体感し、構築すること、表現をすることを研究することを目標とする。
日本画表現コース,通年,日本画応用 ⅠＡ,なし,室井佳世教授、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_293.html,日本画における装飾性や構成、イメージによる造形について学ぶ。表現、自己の制作工程や描くモチーフの処理法などを考察する。デッサン、下図等をもとにした画面構成、自由な展開への試みを行う。
日本画表現コース,通年,日本画応用 ⅠＢ,なし,室井佳世教授、石原孟講師、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_294.html,日本画における装飾性や構成、イメージによる造形について学ぶ。日本画素材の特徴のひとつである金箔、銀箔のあかし方等の技法や扱い方を知り、制作を通して箔を使用した絵画的空間表現を試み、自己の制作工程や描くモチーフの処理法などを考察する。
日本画表現コース,通年,日本画応用 ⅡＡ,なし,室井佳世教授、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_295.html,和紙等、様々な基底材の研究を通して日本画表現を学ぶ。静物や自由な発想によるテーマをもとに描画材との関係と幅広い独自性のある表現法を知り体感することで、素材の重要性を知る。和紙の特性を知り、染める、加工する等の基底材を考察したものを利用して制作する。
日本画表現コース,通年,日本画応用 ⅡＢ,なし,室井佳世教授、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_296.html,基底材と日本画絵具の関係は様々な表現の可能性を秘め、そこに個の扱い方が加わることでさらにその可能性が増す。本授業では基底材の研究として絹、麻を用いて日本画制作をしながら表現の探求を行う。
日本画表現コース,通年,日本画表現演習,なし,室井佳世教授、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_297.html,日本画制作において、箔押しや裏打ちは必要になることが多くなる。その扱い方の講義をふまえ、演習を行う。
日本画表現コース,通年,日本画応用 ⅢＡ,なし,室井佳世教授、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_329.html,自由なテーマで日本画表現を学ぶ。個々にあったテーマ、素材や表現方法との関係を探りながら自己のオリジナルな表現へと展開していく。独自の表現、描きたいものは何か、ということを常に問題意識として持ち、テーマの内容と日本画の素材の必然性を考えながら、制作する上での確かな描写力、技術力、表現力を通信授業で追求することを目標とする。
日本画表現コース,通年,日本画応用 ⅢＢ,なし,室井佳世教授、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_330.html,自由なテーマで日本画表現を学ぶ。個々にあったテーマ、素材や表現方法との関係を探りながら自己のオリジナルな表現へと展開していく。独自の表現、描きたいものは何か、ということを常に問題意識として持ち、テーマの内容と日本画の素材の必然性を考えながら、制作する上での確かな描写力、技術力、表現力を面接授業で追求することを目標とする。
日本画表現コース,通年,卒業制作,なし,室井佳世教授、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_331.html,日本画の素材を使い自己の表現したいものをテーマに取り組む。学習の成果で得たものを十分出し、新しい日本画の可能性を示唆するような姿勢で、自己にとっても今後の指針を示せるような制作をおこなう。
日本画表現コース,通年,日本画研究 Ⅰ,なし,室井佳世教授、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_252.html,日本画の基礎を充実させる科目として、小下図、大下図の作り方から本画への基本的なプロセスを学ぶために風景をモチーフに通信授業で制作する。風景については自然と向き合いながらその美しさを体感し、独自の視点で捉えることも含め日本画の扱い方や表現方法を生かす追求する。
日本画表現コース,通年,日本画研究 Ⅱ,なし,室井佳世教授、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_253.html,日本画の制作工程、日本画の基礎を充実させる科目として、小下図、大下図の作り方から本画への基本的なプロセスを学ぶために風景をモチーフに面接授業で制作する。風景については自然と向き合いながらその美しさを体感し、独自の視点で捉えることも含め日本画の扱い方や表現方法を生かす追求する。
日本画表現コース,通年,日本画研究 Ⅲ,なし,室井佳世教授、神彌佐子講師、杉山佳講師、成澤響子講師、星晃講師、和田雄一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_254.html,日本画の基礎を充実させる科目として、小下図、大下図の作り方から本画への基本的なプロセスを学ぶために墨を使って制作する。附立てや風景等を題材に描いたものをもとに墨で大作を通して、独自の視点で捉えることと水がもたらす表現の幅がどのような可能性が示すかを追求する。
芸術研究コース,通年,芸術研究学 Ⅰ,なし,足立圭准教授、川村笑子准教授、池田礼講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_220.html,［概要］芸術研究の前提となる「芸術」及び「作品」の概念とその成り立ちを理解し、造形を文化的・社会的な事象として研究するための視点を身につける。［目標］自身の鑑賞体験を、作品・鑑賞者・美術館の3要素を用いて説明できること。
芸術研究コース,通年,芸術研究リサーチ,なし,足立圭准教授、川村笑子准教授,https://ccap02.musabi.ac.jp/syllabus/html/2025_225.html,造形芸術の研究やライティングに必要な文献・Web情報の探索と活用の方法、現地調査や人物取材の手法などを学ぶ。情報収集能力の向上と、集めた情報を編集・加工して論文などの自己表現に活かせるようなスキルの獲得を目標とする。
芸術研究コース,通年,芸術研究特殊講義 Ⅰ,なし,足立圭准教授、川村笑子准教授,https://ccap02.musabi.ac.jp/syllabus/html/2025_226.html,［概要］造形に関する特定テーマに基づいて受講者が調査を報告して共有し、意見交換を通してテーマに関する情報と知見を蓄積する。［目標］造形に関する事象を所定の形式にそって観察し、他者に共有可能なかたちで情報提供すること。
芸術研究コース,通年,芸術研究学 Ⅱ,なし,足立圭准教授、川村笑子准教授、佐久間智子講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_261.html,［概要］美術史学における作品研究の方法を参考として、造形作品が様々な要素によって構成された複雑な構造体であることを理解し、作品を資料としてその多様な意味を読み解くための基礎的な能力を養う。［目標］造形作品の特徴を、物理的な側面と精神的な側面とに分けて説明できること。
芸術研究コース,通年,芸術研究コンセプション,なし,足立圭准教授、川村笑子准教授、西まどか講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_263.html,［概要］ロジカル・シンキングやクリティカル・シンキング、様々な発想法など、芸術文化に関する研究・活動に向けて独自の観点を立てるための手法を学ぶ。［目標］芸術文化に関するテーマを発見し、解決に導く発想力や、観察と解読・分析力、論理的に筋道を立てて考える力を錬成することを目標とする。
芸術研究コース,通年,芸術研究特殊講義 Ⅱ,なし,足立圭准教授、川村笑子准教授,https://ccap02.musabi.ac.jp/syllabus/html/2025_262.html,［概要］造形に関する特定テーマに基づいて受講者が調査を報告して共有し、意見交換を通してテーマに関する情報と知見を蓄積する。［目標］造形に関する事象を所定の形式にそって観察し、他者に共有可能なかたちで情報提供すること。
芸術研究コース,通年,芸術研究学 Ⅲ,なし,足立圭准教授、川村笑子准教授,https://ccap02.musabi.ac.jp/syllabus/html/2025_291.html,［概要］近代日本における美術史学の受容と成立の過程を中心に、美術史が歴史的・社会的に構成されてきた文化であることを理解し、造形を題材として文化を研究するための基礎的な能力を養う。［目標］文献資料の内容構成を分析し、知識の取捨選択や配列、体系の特徴を説明できること。
芸術研究コース,通年,芸術研究ライティング,なし,足立圭准教授、川村笑子准教授、西まどか講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_292.html,［概要］芸術文化に関する事柄を記述するうえで必要な文章の種類と基本ルールを理解し、様々なタイプのライティング方法を学ぶ。［目標］芸術文化に関する事柄を自分の言葉で表現する力を身につけ、論理的で説得力のある文章能力を養うことを目標とする。
芸術研究コース,通年,芸術研究特殊講義 Ⅲ,なし,足立圭准教授、川村笑子准教授,https://ccap02.musabi.ac.jp/syllabus/html/2025_285.html,［概要］造形に関する特定テーマに基づいて受講者が調査を報告して共有し、意見交換を通してテーマに関する情報と知見を蓄積する。［目標］造形に関する事象を所定の形式にそって観察し、他者に共有可能なかたちで情報提供すること。
芸術研究コース,通年,卒業研究 Ⅰ,なし,足立圭准教授、川村笑子准教授,https://ccap02.musabi.ac.jp/syllabus/html/2025_286.html,［概要］次年次の卒業研究に向け、研究テーマを検討し、完成までのスケジュール立案や研究に必要な基礎情報の収集をおこなう。［目標］研究計画書を整え、資料調査・分析を実現するための見通しが持てること。
芸術研究コース,通年,芸術研究学 Ⅳ,なし,足立圭准教授、川村笑子准教授,https://ccap02.musabi.ac.jp/syllabus/html/2025_325.html,［概要］戦後の日本における美術の大衆化の過程を手がかりに、文化とメディアとの関係を理解し、造形を取り巻く社会現象を研究するための基礎的な能力を養う。［目標］メディアやジャーナリズムにおける美術の扱われ方を分析し、美術に対する社会の捉え方を説明できること。
芸術研究コース,通年,芸術研究特殊講義 Ⅳ,なし,足立圭准教授、川村笑子准教授、小池利佳講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_328.html,［概要］造形に関する特定テーマに基づいて受講者が調査を報告して共有し、意見交換を通してテーマに関する情報と知見を蓄積する。［目標］造形に関する事象を所定の形式にそって観察し、他者に共有可能なかたちで情報提供すること。
芸術研究コース,通年,卒業研究 Ⅱ,なし,足立圭准教授、川村笑子准教授,https://ccap02.musabi.ac.jp/syllabus/html/2025_326.html,［概要］研究の経過状況を点検して方向性を確認し、資料調査と分析に関する中間成果を報告すること。［目標］ここまでの資料調査の成果をまとめ、今後の研究の完成に向けた確実な見通しが持てること。
芸術研究コース,通年,卒業研究 Ⅲ,なし,足立圭准教授、川村笑子准教授,https://ccap02.musabi.ac.jp/syllabus/html/2025_327.html,［概要］研究の成果をまとめ、展示・公開可能なかたちで提出する。［目標］研究の取り組み内容を反映し、計画時からの進展と反省点、今後に向けた課題を具体的に示されていること。
芸術研究コース,通年,ミュゼオロジー Ⅰ,なし,新見隆教授、河原啓子講師、中島智講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_113.html,「ミュゼオロジー（博物館学）」の概念についての基本的理解を獲得し、世界と日本における博物館の成立から現在までの展開、現行の博物館法に基づく博物館の定義と分類、博物館と博覧会等との関係、博物館における資料の条件と区分法、資料の保存と公開との関係、現代のヨーロッパと日本における博物館の動向、博物館の施設と活動との関係などについての基礎的知識を、美術館の事例を中心として学修すること。
芸術研究コース,通年,メディア論,なし,足立圭准教授、岡川純子講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_115.html,社会における情報・知識の拠点としての博物館の役割を理解するとともに、博物館活動においてメディアが果たしている教育・普及・研究面での機能を、メディアを活用した展示や資料解説、インターネットによる情報サービス、美術館における画像等のデータ活用などを題材に、メディア・リテラシーの視点から学ぶことで、メディアの形式と情報の意味との関係を把握し、情報発信の担い手としての知見と責任意識を獲得すること。
芸術研究コース,通年,生涯学習概論,なし,加藤幸治教授、紫牟田伸子講師、田中洋江講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_121.html,「自ら学ぶ」ことを中心テーマとし、誰もが・いつでも・どこでも学べる生涯学習社会の実現が提唱されて以来の教育施策の理念と具体的な歩みを把握したうえで、博物館と美術館を中心として、図書館や公民館などの社会教育機関が市民の学習活動に貢献するために必要な取り組みを理解し、生涯にわたって学習を継続するうえで求められる基本的態度を自らが獲得するとともに、他者の学習を支援することへの意識を高めることを目標とする。
芸術研究コース,通年,博物館資料保存論,なし,足立圭准教授、成田朱美講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_188.html,博物館において資料を保存することの意義と保存の歴史、文化財保存の理念、保存を支える関係要素を理解したうえで、資料の材質・形状・状態に合わせた調査・保存・修理方法、資料の劣化因子と保存のための環境整備の重要性を認識し、あわせて展示・梱包・輸送など博物館活動に伴う資料の扱いと保存との関係などへの考察を通して、博物館における資料保存のための基礎的知識を、美術工芸、考古、民俗資料を中心として学ぶ。
芸術研究コース,通年,博物館展示論,なし,足立圭准教授,https://ccap02.musabi.ac.jp/syllabus/html/2025_189.html,博物館における展示活動の起源と変遷、近年の動向を把握したうえで、展示を成り立たせる条件、展示の目的と形式との関係、展示を構成する諸要素、展示計画の進め方についての基礎的な知識を学修し、あわせて展示という行為に伴う課題や展示において求められる配慮に対する意識を養い、展覧会の企画趣旨と資料の特性や空間の条件、来場者の状態やニーズを勘案した展示計画の基本構想を立案し伝達する能力を獲得すること。
芸術研究コース,通年,博物館教育論,なし,三澤一実教授、足立圭准教授、川延安直講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_190.html,社会教育施設としての博物館の役割と博物館における教育的機能の種類や特徴を理解したうえで、実際の活動事例の把握を踏まえて、活動実践のための考え方や具体化に向けた手法、学校や地域社会など館外との連携のあり方などを、美術館における教育普及活動を中心的な題材として学び、博物館における教育活動への理解を深めるとともに、教育の担い手としての基本的な認識と活動計画のための基礎的な能力を獲得すること。
芸術研究コース,通年,ミュゼオロジー Ⅱ,なし,杉浦幸子教授、足立圭准教授、嘉藤笑子講師、弘中智子講師、富岡進一講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_122.html,「ミュゼオロジー」概念についての理解を踏まえ、博物館の経営（経営基盤、管理・運営、他機関・地域連携等）と資料（収集、整理保管、活用、調査研究等）に関する基礎的な知識を修得するとともに、美術館を中心とした国内外の博物館の具体的な諸事例を通じて、博物館における機能や事業との関連、今日の動向や課題について学修すること。
芸術研究コース,通年,博物館実習,なし,新見隆教授、足立圭准教授、榎本寿紀講師、嘉藤笑子講師、山澤千春講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_123.html,博物館に関する科目において学習した内容を総合的に点検・整理する機会とするとともに、資料管理・展覧会の企画・運営・展示・普及に関わる各種業務を模擬的に体験することを通して、博物館活動や学芸員の職務に対する実際的な理解を深め、あわせてワークショップ活動やアウトリーチ活動など、美術館が施設以外の場へと展開している事業についてファシリテーターの立場でプログラム企画に取り組むことによって体験を積む。
デザイン総合コース,通年,デザイン総合研究 Ⅰ,なし,上原幸子教授、河野奈保子講師、風間純一郎講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_218.html,『自分を可視化する』デザインを学ぶ者にとって、アイデアを生み出していく過程で、自分が持っている引き出しの確認作業が必要になることが少なくない。自分の発想がどこからくるのか、自分は何に興味関心があるのか、今後何をしたいのか、その理由と展望について、自分の視点を確認できる情報ソースとして、周辺情報の整理と可視化を試みる。
デザイン総合コース,通年,デザイン総合研究 Ⅱ,なし,清水恒平教授,https://ccap02.musabi.ac.jp/syllabus/html/2025_217.html,「図化考察―思考の図化トレーニング」デザインにおいては、あらゆる情報や関係性を分析・調査して、分かりやすい形にまとめる（編集する）力が求められる。この科目では、複雑な事象を図にすることによって整理する方法を学ぶ。すべての課題は紙と鉛筆を使用して行う。手を動かしながら頭を整理するための、思考の基本パターンのトレーニングを行います。
デザイン総合コース,通年,デザイン総合研究 Ⅲ,なし,荻原剛教授、竹中義明講師、奥村梨枝子講師、風間純一郎講師、大野洋平講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_257.html,印象の造形化本授業では、情報の収集と分析に裏付けられた形の創出を行います。私達が学ぶキャンパス空間は、過去、現在、未来における多くの生徒達の学びの場として、形を変えながら構築されてきました。様々な特徴、要素、人々、そして時間が折り重なり、その空間が存在しています。本授業ではキャンパスの調査を通してその形に触れ、空間の息づかいを感じることから始めます。普段なにげなく感じている印象を読み解き、イメージを育て、他者に伝わる表現に定着することを通じて、デザインの原初的な生成のプロセスを学ぶことが目的です。
デザイン総合コース,通年,デザイン総合研究 Ⅳ,なし,上原幸子教授、福井政弘教授、棚橋早苗講師、藪内新太講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_265.html,◯授業テーマ「メディアを考える／メディアで遊ぶ」私たちのコミュニケーションを成り立たせている多様なメディアとメディア環境を広く捉え直し、新たなメディアの思考と実践へと繋げることを目標とする。たとえば、メディアを取り巻く環境としては、社会体制・経済・産業・科学・技術・歴史・文化・思想・教育等があり、これらは相互に関係し合いながら、総体としてのメディア環境を形づくっていると考えられる。フィールドワークを通して現在のメディア環境を広く考察し、自らの手で実践的に新たなメディアの制作と提案を試みる。
デザイン総合コース,通年,デザイン総合研究 Ⅴ,なし,清水恒平教授、望月重太朗講師、濱田織人講師,https://ccap02.musabi.ac.jp/syllabus/html/2025_307.html,インターネット、そしてスマートフォンが契機となった「テクノロジーの民主化」により、プロアマ問わずに誰しもが表現者や開発者になることができる状況にある。専門知識がなくともアプリやWebサイト、グラフィックの開発などは様々なソフトウェア／サービスの補助により可能になり、YouTubeやBehanceのようなクラウドサービスを使うことで自身の持つクリエイティビティをオープンに、また表現者同士が距離や国籍、年齢や性別の制約を外れて繋がり合えるようになってきている。その上でデザインの観点から改めて本科目を見つめたときに、我々がデザインを用いてどのように社会と向き合うのか？を問い（「なぜ＝Why」）、その問いから導出される新しい価値はどういったものか？を発見し（「何を＝What」）、それを実現するための最適な手法はどれか？を選択していく（「どうやって＝How」）一連のプロセスを通じて、デザイナーとして大切な「手法（How）にとらわれないクリエイション」について触れ、社会にとってサスティナブルなアイデアとアウトプットを導き出すことを目標とする。本科目は全日を通じオンラインのみで行う。各自が自由に、各々のクリエイティビティを発揮できる場所から参加して欲しい（ただし、カフェや公共空間など、雑音の多い場所は避け、参加者同士が静かに集中できる環境が望ましい）。遠く離れた参加者同士が、今の通信環境と制作環境を用いながら、一つの目的に向かってアウトプットを構築していく試みである。
デザイン総合コース,通年,デザイン総合研究 Ⅵ,なし,上原幸子教授、清水恒平教授、福井政弘教授、荻原剛教授,https://ccap02.musabi.ac.jp/syllabus/html/2025_308.html,デザイン総合コースでは、情報形成デザイン・環境形成デザイン・社会形成デザインの3つの科目群を、専門的にあるいは横断的に学びながら、一方では「デザイン総合研究Ⅰ〜Ⅴ」において、総合的な視点から、モノやコトの本質を捉え直し、デザインの可能性を実験的に拡張して行くことになる。「デザイン総合研究Ⅵ」では、最終科目である「卒業制作」に向けて、自分はどのような領域に興味があるのか、また知識や技術を複合的に捉えながら、それらを柔軟に拡張し、自分が考えるテーマとして昇華させることを目指している。
